1.000000E+000,  0.000000E+000
2.000000E+000,  0.000000E+000
3.000000E+000,  0.000000E+000
4.000000E+000,  0.000000E+000
5.000000E+000,  0.000000E+000
6.000000E+000,  0.000000E+000
7.000000E+000,  0.000000E+000
8.000000E+000,  0.000000E+000
9.000000E+000,  0.000000E+000
1.000000E+001,  0.000000E+000
1.100000E+001,  1.848523E+003
1.200000E+001,  3.697046E+003
1.300000E+001,  5.545569E+003
1.400000E+001,  7.394091E+003
1.500000E+001,  9.242614E+003
1.600000E+001,  1.109114E+004
1.700000E+001,  1.293966E+004
1.800000E+001,  1.478818E+004
1.900000E+001,  1.663671E+004
2.000000E+001,  1.848523E+004
2.100000E+001,  2.033375E+004
2.200000E+001,  2.218228E+004
2.300000E+001,  2.403080E+004
2.400000E+001,  2.587932E+004
2.500000E+001,  2.772784E+004
2.600000E+001,  2.957637E+004
2.700000E+001,  3.142489E+004
2.800000E+001,  3.327341E+004
2.900000E+001,  3.512193E+004
3.000000E+001,  3.616513E+004
3.100000E+001,  3.431666E+004
3.200000E+001,  3.246819E+004
3.300000E+001,  3.061973E+004
3.400000E+001,  2.877127E+004
3.500000E+001,  2.692282E+004
3.600000E+001,  2.507439E+004
3.700000E+001,  2.322597E+004
3.800000E+001,  2.137757E+004
3.900000E+001,  1.952919E+004
4.000000E+001,  1.768084E+004
4.100000E+001,  1.583253E+004
4.200000E+001,  1.398428E+004
4.300000E+001,  1.213610E+004
4.400000E+001,  1.028806E+004
4.500000E+001,  8.440227E+003
4.600000E+001,  6.592777E+003
4.700000E+001,  4.746165E+003
4.800000E+001,  2.901985E+003
4.900000E+001,  1.072862E+003
5.000000E+001,  8.453530E+002
5.100000E+001,  1.725823E+003
5.200000E+001,  4.227858E+003
5.300000E+001,  6.738217E+003
5.400000E+001,  9.250127E+003
5.500000E+001,  1.176259E+004
5.600000E+001,  1.427532E+004
5.700000E+001,  1.678820E+004
5.800000E+001,  1.930116E+004
5.900000E+001,  2.181418E+004
6.000000E+001,  2.432724E+004
6.100000E+001,  2.684033E+004
6.200000E+001,  2.935344E+004
6.300000E+001,  3.186656E+004
6.400000E+001,  3.437970E+004
6.500000E+001,  3.600204E+004
6.600000E+001,  3.600435E+004
6.700000E+001,  3.600407E+004
6.800000E+001,  3.600364E+004
6.900000E+001,  3.600305E+004
7.000000E+001,  3.600224E+004
7.100000E+001,  3.354147E+004
7.200000E+001,  3.108908E+004
7.300000E+001,  2.864724E+004
7.400000E+001,  2.621889E+004
7.500000E+001,  2.380817E+004
7.600000E+001,  2.142101E+004
7.700000E+001,  1.906628E+004
7.800000E+001,  1.675765E+004
7.900000E+001,  1.451713E+004
8.000000E+001,  1.238175E+004
8.100000E+001,  1.041639E+004
8.200000E+001,  8.736522E+003
8.300000E+001,  7.535584E+003
8.400000E+001,  7.062273E+003
8.500000E+001,  7.456464E+003
8.600000E+001,  8.599680E+003
8.700000E+001,  1.024415E+004
8.800000E+001,  1.218865E+004
8.900000E+001,  1.431140E+004
9.000000E+001,  1.654394E+004
9.100000E+001,  1.489316E+004
9.200000E+001,  1.329454E+004
9.300000E+001,  1.176934E+004
9.400000E+001,  1.035008E+004
9.500000E+001,  9.086526E+003
9.600000E+001,  8.052317E+003
9.700000E+001,  7.344981E+003
9.800000E+001,  7.063409E+003
9.900000E+001,  7.257329E+003
1.000000E+002,  7.891767E+003
1.010000E+002,  8.872723E+003
1.020000E+002,  1.009973E+004
1.030000E+002,  1.149425E+004
1.040000E+002,  1.300251E+004
1.050000E+002,  1.458927E+004
1.060000E+002,  1.623153E+004
1.070000E+002,  1.791402E+004
1.080000E+002,  1.962641E+004
1.090000E+002,  2.136150E+004
1.100000E+002,  2.311419E+004
