FIELD: [Nodal Temperatures Final2] : [TABLE]
INTERPOL: [10]
MAP: [1]
INDEP VAR: [x] : [0] : [mm]
BOUNDS: [44.4382286071777] : [YES] : [334.50634765625] : [YES] : [4709] : []
INDEP VAR: [y] : [0] : [mm]
BOUNDS: [0] : [YES] : [0] : [YES] : [4709] : []
INDEP VAR: [z] : [0] : [mm]
BOUNDS: [-9] : [YES] : [579.652587890625] : [YES] : [4709] : []
DEP VAR: [temperature] : [18] : [C]
DESCRIPTION: Solution Name :GasTurbine.Axi.s4 : ConditionSequenceThermal
DESCRIPTION:   
DESCRIPTION: Load Case :Time Step 0
DESCRIPTION: Iteration :Increment 30, Time =  2.090e+002 s
DESCRIPTION: Result :Temperature - Nodal
DESCRIPTION: Units :C
DESCRIPTION: Coordinate System :Absolute Rectangular
START DATA
273.984008789063, 0, 249.919586181641, 328.823394775391
273.599426269531, 0, 252.848083496094, 329.445587158203
273.215393066406, 0, 255.777084350586, 330.330902099609
272.831512451172, 0, 258.706268310547, 331.429077148438
272.447814941406, 0, 261.635589599609, 332.668548583984
272.064849853516, 0, 264.565551757813, 334.023040771484
271.683990478516, 0, 267.497467041016, 335.525482177734
271.308471679688, 0, 270.434265136719, 336.906890869141
270.088104248047, 0, 249.632751464844, 336.409973144531
269.773803710938, 0, 252.625183105469, 336.918975830078
269.459594726563, 0, 255.617706298828, 337.755737304688
269.145355224609, 0, 258.610198974609, 338.826385498047
268.831359863281, 0, 261.602905273438, 340.082550048828
268.5185546875, 0, 264.596710205078, 341.477172851563
268.209289550781, 0, 267.59375, 342.997283935547
267.907653808594, 0, 270.59765625, 344.660522460938
266.194702148438, 0, 249.348205566406, 348.679229736328
265.952514648438, 0, 252.406234741211, 349.037506103516
265.709533691406, 0, 255.463516235352, 349.696716308594
265.466033935547, 0, 258.520355224609, 350.634216308594
265.222564697266, 0, 261.577209472656, 351.819366455078
264.98046875, 0, 264.635314941406, 353.191284179688
264.742279052734, 0, 267.696960449219, 354.773864746094
264.511901855469, 0, 270.765716552734, 356.446075439453
262.302307128906, 0, 249.064605712891, 365.495483398438
262.133209228516, 0, 252.189086914063, 365.482666015625
261.962219238281, 0, 255.31184387207, 365.856689453125
261.790100097656, 0, 258.43359375, 366.578735351563
261.61767578125, 0, 261.555053710938, 367.61767578125
261.446441650391, 0, 264.677581787109, 368.865173339844
261.278778076172, 0, 267.803405761719, 370.312042236328
261.118255615234, 0, 270.935699462891, 371.950286865234
258.410339355469, 0, 248.781356811523, 386.640075683594
258.314697265625, 0, 251.97265625, 386.105590820313
258.216094970703, 0, 255.161224365234, 386.069488525391
258.115692138672, 0, 258.348175048828, 386.435150146484
258.014556884766, 0, 261.534515380859, 387.191467285156
257.914215087891, 0, 264.721527099609, 388.255859375
257.81689453125, 0, 267.911285400391, 389.726745605469
257.725555419922, 0, 271.106506347656, 391.315063476563
254.518432617188, 0, 248.498184204102, 412.195678710938
254.496444702148, 0, 251.756423950195, 411.023956298828
254.470352172852, 0, 255.010986328125, 410.499725341797
254.441833496094, 0, 258.263305664063, 410.459259033203
254.412155151367, 0, 261.514617919922, 410.895477294922
254.382781982422, 0, 264.766174316406, 411.768035888672
254.355667114258, 0, 268.019775390625, 413.012542724609
254.333236694336, 0, 271.277648925781, 414.509613037109
250.626541137695, 0, 248.214996337891, 442.529418945313
250.678146362305, 0, 251.540222167969, 440.802551269531
250.724655151367, 0, 254.860763549805, 439.758819580078
250.76806640625, 0, 258.178527832031, 439.342987060547
250.809906005859, 0, 261.494842529297, 439.480712890625
250.851547241211, 0, 264.811004638672, 440.039916992188
250.894622802734, 0, 268.128448486328, 441.136779785156
250.941024780273, 0, 271.448913574219, 442.604827880859
246.73454284668, 0, 247.931747436523, 479.106506347656
246.859756469727, 0, 251.323883056641, 476.501861572266
246.978820800781, 0, 254.710433959961, 474.803771972656
247.094192504883, 0, 258.093658447266, 473.883148193359
247.207565307617, 0, 261.475006103516, 473.62646484375
247.320266723633, 0, 264.855773925781, 473.974151611328
247.43359375, 0, 268.237121582031, 474.802673339844
247.548812866211, 0, 271.620208740234, 475.95361328125
242.842422485352, 0, 247.648376464844, 523.220275878906
243.041152954102, 0, 251.107376098633, 519.352661132813
243.232757568359, 0, 254.559906005859, 516.814819335938
243.420074462891, 0, 258.008544921875, 515.287170410156
243.604995727539, 0, 261.454986572266, 514.629089355469
243.788772583008, 0, 264.900390625, 514.674987792969
243.972396850586, 0, 268.345642089844, 514.985290527344
244.156555175781, 0, 271.791412353516, 515.488403320313
238.950073242188, 0, 247.364807128906, 575.065979003906
239.222137451172, 0, 250.890472412109, 569.893737792969
239.486145019531, 0, 254.408843994141, 566.4775390625
